Entity,Code,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh
Mexico,MEX,1989,0,0,4.675,25.35419444
Mexico,MEX,1990,0.001,0.001,5.124,24.48094444
Mexico,MEX,1991,0.001,0.002,5.832512475,22.62526389
Mexico,MEX,1992,0.001,0.003,6.365522981,26.81369444
Mexico,MEX,1993,0.001,0.004,6.49976067,26.65493056
Mexico,MEX,1994,0.005,0.005,6.2185254,20.27131944
Mexico,MEX,1995,0.007,0.005,6.414443481,27.59866667
Mexico,MEX,1996,0.006,0.006,6.184555154,31.33627778
Mexico,MEX,1997,0.012,0.006,5.883246225,26.36209722
Mexico,MEX,1998,0.015,0.007,6.138586032,24.59294444
Mexico,MEX,1999,0.017,0.007,6.060001313,32.71232
Mexico,MEX,2000,0.019,0.007,6.358645108,33.07488
Mexico,MEX,2001,0.018,0.008,6.247497045,28.43533
Mexico,MEX,2002,0.021,0.008,6.071060368,24.86159
Mexico,MEX,2003,0.019,0.008,6.949712539,19.852205
Mexico,MEX,2004,0.02,0.009,7.261834336,25.17639361
Mexico,MEX,2005,0.019,0.009,8.13751914,27.70944556
Mexico,MEX,2006,0.045,0.01,7.48738685,30.44647472
Mexico,MEX,2007,0.248,0.009,8.249912841,27.33967417
Mexico,MEX,2008,0.255,0.019,7.896158096,39.22390917
Mexico,MEX,2009,0.596352778,0.027,7.547069263,26.72200556
Mexico,MEX,2010,1.239111111,0.031,7.446049653,37.15799056
Mexico,MEX,2011,1.648321389,0.041,7.366924462,36.27041917
Mexico,MEX,2012,3.688310278,0.069,6.760935214,31.91068806
Mexico,MEX,2013,4.184543889,0.106,7.322260778,28.02132194
Mexico,MEX,2014,6.426196667,0.221,7.136634289,38.89276889
Mexico,MEX,2015,8.745094722,0.2021975,7.63215399,30.89154056
Mexico,MEX,2016,10.37809472,0.143789167,7.609291411,30.69735306
Mexico,MEX,2017,10.61978167,1.185388334,8.123817313,31.84765583
Mexico,MEX,2018,13.08861111,3.18,9.63403574,32.48555556
Mexico,MEX,2019,16.72666668,7.366388895,8.225945146,23.60805557
Mexico,MEX,2020,19.70681841,11.87352963,7.59609979,26.83687235
Middle Africa,,1965,0,0,0,3.935
Middle Africa,,1966,0,0,0,4.093
Middle Africa,,1967,0,0,0,3.846
Middle Africa,,1968,0,0,0,4.012
Middle Africa,,1969,0,0,0,4.36
Middle Africa,,1970,0,0,0,4.865
Middle Africa,,1971,0,0,0,5.19
Middle Africa,,1972,0,0,0,5.31
Middle Africa,,1973,0,0,0,5.756
Middle Africa,,1974,0,0,0,5.651
Middle Africa,,1975,0,0,0,6.207
Middle Africa,,1976,0,0,0,5.975
Middle Africa,,1977,0,0,0,6.132
Middle Africa,,1978,0,0,0,6.161
Middle Africa,,1979,0,0,0,6.299
Middle Africa,,1980,0,0,0,6.639
Middle Africa,,1981,0,0,0,7.012
Middle Africa,,1982,0,0,0,7.3
Middle Africa,,1983,0,0,0,7.709
Middle Africa,,1984,0,0,0,8.065
Middle Africa,,1985,0,0,0,9.145
Middle Africa,,1986,0,0,0,9.438
Middle Africa,,1987,0,0,0,9.454
Middle Africa,,1988,0,0,0,9.604
Middle Africa,,1989,0,0,0,11.446
Middle Africa,,1990,0,0,0.003,10.288
Middle Africa,,1991,0,0,0.008,9.976
Middle Africa,,1992,0,0,0.008,10.821
Middle Africa,,1993,0,0,0.008,10.213
Middle Africa,,1994,0,0,0.009,9.732
Middle Africa,,1995,0,0,0.009,10.831
Middle Africa,,1996,0,0,0.007,10.867
Middle Africa,,1997,0,0,0.007,10.138
Middle Africa,,1998,0,0,0.007,9.925
Middle Africa,,1999,0,0,0.007,10.329
Middle Africa,,2000,0,0,0.007,11.3598
Middle Africa,,2001,0,0.000048,0.007,11.6228
Middle Africa,,2002,0,0.000405,0.007,11.7011
Middle Africa,,2003,0,0.000587,0.007,12.1149
Middle Africa,,2004,0,0.000834,0.007,13.9772
Middle Africa,,2005,0,0.001256,0.008,14.4562
Middle Africa,,2006,0,0.001637,0.65,15.644
Middle Africa,,2007,0,0.004487,0.084,15.122
Middle Africa,,2008,0,0.007803,0.085,16.192
Middle Africa,,2009,0,0.010288,0.079,16.12
Middle Africa,,2010,0,0.013519,0.067,16.8208
Middle Africa,,2011,0,0.016594,0.07,17.116
Middle Africa,,2012,0,0.020063,0.073,16.9244
Middle Africa,,2013,0,0.023546,0.078,19.3679
Middle Africa,,2014,0,0.028389,0.082,20.4127
Middle Africa,,2015,0,0.032699,0.045,20.7246
Middle Africa,,2016,0.0089,0.038616,0.048,21.4936
Middle Africa,,2017,0.0089,0.045344,0.048976,24.62794987
Middle Africa,,2018,0.0089,0.068228314,0.050622,26.80278625
Middle Africa,,2019,0.0089,0.068251034,0.050622,29.01329545
Middle Africa,,2020,0.0089,0.068422472,0.050622,30.4748086
Middle East,,1965,0,0,0,2.345857
Middle East,,1966,0,0,0,2.5461166
Middle East,,1967,0,0,0,2.8287956
Middle East,,1968,0,0,0,3.0811522
Middle East,,1969,0,0,0,3.3959282
Middle East,,1970,0,0,0,3.57964
Middle East,,1971,0,0,0,3.7548982
Middle East,,1972,0,0,0,4.5691648
Middle East,,1973,0,0,0,3.7504174
Middle East,,1974,0,0,0,4.8159366
Middle East,,1975,0,0,0,5.4404544
Middle East,,1976,0,0,0,6.3250392
Middle East,,1977,0,0,0,7.0982018
Middle East,,1978,0,0,0,9.812257
Middle East,,1979,0,0,0,9.6158292
Middle East,,1980,0,0,0,9.6827022
Middle East,,1981,0,0,0,10.2143526
Middle East,,1982,0,0,0,10.6058718
Middle East,,1983,0,0,0,10.2208704
Middle East,,1984,0,0,0,10.3732856
Middle East,,1985,0,0,0,10.438
Middle East,,1986,0,0,0,11.079
Middle East,,1987,0,0,0,13.915
Middle East,,1988,0,0,0,14.299
Middle East,,1989,0,0,0,12.624
Middle East,,1990,0.001,0,0,15.273264
Middle East,,1991,0.001,0,0,11.009184
Middle East,,1992,0.001,0,0,17.827066
Middle East,,1993,0.001,0,0,20.046732
Middle East,,1994,0.001,0,0,16.549761
Middle East,,1995,0.001,0,0,18.652707
Middle East,,1996,0.001,0,0,18.698375
Middle East,,1997,0.003,0,0,15.927055
Middle East,,1998,0.003,0,0,17.21056
Middle East,,1999,0.038,0,0,11.80105
Middle East,,2000,0.0395,0,0.003,10.722177
Middle East,,2001,0.0467,0,0.005,11.617796
Middle East,,2002,0.0443,0,0.005,16.823881
Middle East,,2003,0.0426,0,0.006,18.484583
Middle East,,2004,0.0614,0,0.006,23.082362
Middle East,,2005,0.086,0,0.005,23.918103
Middle East,,2006,0.1394,0.0001,0.006,28.254223
Middle East,,2007,0.155,0.0001,0.01,26.705812
Middle East,,2008,0.2101,0.003509,0.016,13.690433
Middle East,,2009,0.2405,0.034263,0.0507,12.116322
Middle East,,2010,0.2222,0.0977515,0.0802,17.390324
Middle East,,2011,0.2258,0.226665,0.217844,18.255754
Middle East,,2012,0.2166,0.430906603,0.219444,21.407371
Middle East,,2013,0.228089,0.691371,0.183244,23.509758
Middle East,,2014,0.217278,1.3069485,0.268444,19.94348
Middle East,,2015,0.381789,1.838847,0.211444,16.767386
Middle East,,2016,0.678,2.796782,0.317444,20.145979
Middle East,,2017,0.795329,3.908569,0.322684,20.614757
Middle East,,2018,1.33765,6.040245181,0.337284,14.33352371
Middle East,,2019,1.552081405,11.87950361,0.333284,33.17831685
Middle East,,2020,1.90417928,16.36623426,0.333284,25.43413911
Morocco,MAR,1965,0,0,0,1.213
Morocco,MAR,1966,0,0,0,1.054
Morocco,MAR,1967,0,0,0,0.932
Morocco,MAR,1968,0,0,0,1.058
Morocco,MAR,1969,0,0,0,1.368
Morocco,MAR,1970,0,0,0,1.346
Morocco,MAR,1971,0,0,0,1.52
Morocco,MAR,1972,0,0,0,1.596
Morocco,MAR,1973,0,0,0,1.192
Morocco,MAR,1974,0,0,0,1.337
Morocco,MAR,1975,0,0,0,1.016
Morocco,MAR,1976,0,0,0,0.998
Morocco,MAR,1977,0,0,0,1.365
Morocco,MAR,1978,0,0,0,1.416
Morocco,MAR,1979,0,0,0,1.582
Morocco,MAR,1980,0,0,0,1.515
Morocco,MAR,1981,0,0,0,1.024
Morocco,MAR,1982,0,0,0,0.572
Morocco,MAR,1983,0,0,0,0.481
Morocco,MAR,1984,0,0,0,0.366
Morocco,MAR,1985,0,0,0,0.486
Morocco,MAR,1986,0,0,0,0.643
Morocco,MAR,1987,0,0,0,0.825
Morocco,MAR,1988,0,0,0,0.936
Morocco,MAR,1989,0,0,0,1.157
Morocco,MAR,1990,0,0,0,1.22
Morocco,MAR,1991,0,0,0,1.226
Morocco,MAR,1992,0,0,0,0.964
Morocco,MAR,1993,0,0,0,0.443
Morocco,MAR,1994,0,0,0,0.84
Morocco,MAR,1995,0,0,0,0.611
Morocco,MAR,1996,0,0,0,1.957
Morocco,MAR,1997,0,0,0,2.083
Morocco,MAR,1998,0,0,0,1.777
Morocco,MAR,1999,0,0,0,0.825
Morocco,MAR,2000,0.064,0,0,0.718
Morocco,MAR,2001,0.2058,0,0,0.8623
Morocco,MAR,2002,0.1939,0.00010101,0,0.842
Morocco,MAR,2003,0.2028,0.00010101,0,1.441711712
Morocco,MAR,2004,0.1989,0.00010101,0,1.5913
Morocco,MAR,2005,0.2063,0.00010101,0,0.9647
Morocco,MAR,2006,0.1832,0.00010101,0,0.9825
Morocco,MAR,2007,0.2789,0.00010101,0,0.902
Morocco,MAR,2008,0.2982,0.00010101,0,0.9158
Morocco,MAR,2009,0.3911,0.00010101,0,2.5683
Morocco,MAR,2010,0.6588,0.00010101,0,3.4678
Morocco,MAR,2011,0.6922,0.00010101,0,2.0054
Morocco,MAR,2012,0.728,0.000101283,0,1.631
Morocco,MAR,2013,1.2149,0.00010101,0,2.785
Morocco,MAR,2014,1.9238,0.00010101,0,1.6374
Morocco,MAR,2015,2.5194,0.0057,0,1.885
Morocco,MAR,2016,3.0001,0.4015,0,1.2557
Morocco,MAR,2017,3.0349,0.4153,0,1.184712
Morocco,MAR,2018,3.840743,0.950155,0,1.693443
Morocco,MAR,2019,4.69919,1.581462,0,1.262781
Morocco,MAR,2020,5.389683203,1.581462,0,1.147086191
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0.803,0
Netherlands,NLD,1976,0,0,0.872,0
Netherlands,NLD,1977,0,0,0.867,0
Netherlands,NLD,1978,0,0,1.211,0
Netherlands,NLD,1979,0,0,1.106,0
Netherlands,NLD,1980,0,0,1.024,0
Netherlands,NLD,1981,0,0,1.085,0
Netherlands,NLD,1982,0,0,0.265,0
Netherlands,NLD,1983,0,0,0.231,0
Netherlands,NLD,1984,0,0,0.017,0
Netherlands,NLD,1985,0,0,0.441,0.003
Netherlands,NLD,1986,0.001,0,0.553,0.003
Netherlands,NLD,1987,0.002,0,0.702,0.001
Netherlands,NLD,1988,0.016,0,0.835,0.002
Netherlands,NLD,1989,0.023,0,0.9,0.037
Netherlands,NLD,1990,0.056,0,0.67,0.085
Netherlands,NLD,1991,0.088,0,0.75,0.104
Netherlands,NLD,1992,0.147,0.001,0.752,0.12
Netherlands,NLD,1993,0.174,0.001,0.863,0.092
Netherlands,NLD,1994,0.238,0.00001,0.939,0.1
Netherlands,NLD,1995,0.317,0.001,1.017,0.088
Netherlands,NLD,1996,0.437,0.002,1.316,0.08
Netherlands,NLD,1997,0.475,0.002,1.463,0.092
Netherlands,NLD,1998,0.64,0.0035,1.590281,0.11231
Netherlands,NLD,1999,0.645,0.00527,1.788338,0.090249
Netherlands,NLD,2000,0.829,0.00771,2.013194,0.142393
Netherlands,NLD,2001,0.825,0.01306,2.358034,0.117324
Netherlands,NLD,2002,0.946,0.01704,2.906752,0.109636
Netherlands,NLD,2003,1.318,0.03074,2.547534,0.072023
Netherlands,NLD,2004,1.867,0.03314,3.324906,0.095732
Netherlands,NLD,2005,2.067,0.034199,5.276719,0.088
Netherlands,NLD,2006,2.734,0.035223,5.194,0.105199
Netherlands,NLD,2007,3.437,0.035712,4.026282,0.107
Netherlands,NLD,2008,4.258333,0.038889,5.082893,0.1
Netherlands,NLD,2009,4.583333,0.044444,6.111,0.097222
Netherlands,NLD,2010,3.993056,0.059444,7.058056,0.104167
Netherlands,NLD,2011,5.100171,0.100344,7.083559,0.057
Netherlands,NLD,2012,4.981829,0.253753,7.203605,0.104388
Netherlands,NLD,2013,5.627148,0.5159,5.954,0.114312
Netherlands,NLD,2014,5.797334,0.784762,5.013182,0.111925
Netherlands,NLD,2015,7.549873,1.121509,4.93,0.093
Netherlands,NLD,2016,8.170458,1.559424,4.90458,0.100079
Netherlands,NLD,2017,10.568801,2.204346,4.59935,0.060757
Netherlands,NLD,2018,10.548511,3.709364,4.571278,0.072348
Netherlands,NLD,2019,11.507927,5.336055,5.814188,0.074182
Netherlands,NLD,2020,15.268444,8.056083036,8.68201817,0.046368
New Zealand,NZL,1965,0,0,1.348,10.0187798
New Zealand,NZL,1966,0,0,1.359,10.805433
New Zealand,NZL,1967,0,0,1.134,11.2208566
New Zealand,NZL,1968,0,0,1.295,11.7732816
New Zealand,NZL,1969,0,0,1.327,11.6362802
New Zealand,NZL,1970,0,0,1.273,12.6704198
New Zealand,NZL,1971,0,0,1.256,14.3939858
New Zealand,NZL,1972,0,0,1.257,15.2646076
New Zealand,NZL,1973,0,0,1.243,15.0966704
New Zealand,NZL,1974,0,0,1.759722105,15.18888889
New Zealand,NZL,1975,0,0,1.786827368,16.66363636
New Zealand,NZL,1976,0,0,1.735511579,15.4989899
New Zealand,NZL,1977,0,0,1.658669474,14.72020202
New Zealand,NZL,1978,0,0,1.681827368,15.65959596
New Zealand,NZL,1979,0,0,1.558248421,18.44343434
New Zealand,NZL,1980,0,0,1.652143158,19.36464646
New Zealand,NZL,1981,0,0,1.619248421,19.67979798
New Zealand,NZL,1982,0,0,1.648985263,18.3040404
New Zealand,NZL,1983,0,0,1.667048421,19.75151515
New Zealand,NZL,1984,0,0,1.819095789,20.37676768
New Zealand,NZL,1985,0,0,1.690872632,19.70785859
New Zealand,NZL,1986,0,0,1.763698947,22.09769697
New Zealand,NZL,1987,0,0,1.758564737,21.92855556
New Zealand,NZL,1988,0,0,1.767947368,22.96265657
New Zealand,NZL,1989,0,0,2.260915789,22.55885859
New Zealand,NZL,1990,0,0,2.608536842,23.18530303
New Zealand,NZL,1991,0,0,2.785168421,22.89446465
New Zealand,NZL,1992,0.000690909,0,2.761105263,21.09266667
New Zealand,NZL,1993,0.000985859,0,2.883210526,23.49289899
New Zealand,NZL,1994,0.001010101,0,2.736631579,25.83708081
New Zealand,NZL,1995,0.001010101,0,2.68163,27.53475758
New Zealand,NZL,1996,0.008326263,0,2.625497053,26.18292929
New Zealand,NZL,1997,0.013593556,0,2.717384211,23.25816162
New Zealand,NZL,1998,0.022069697,0,3.085457158,25.31933333
New Zealand,NZL,1999,0.038992929,0,3.309065263,22.91953535
New Zealand,NZL,2000,0.120208081,0,3.479374737,24.4349697
New Zealand,NZL,2001,0.138987879,0,3.304957895,21.68116162
New Zealand,NZL,2002,0.155483175,0,3.175872031,24.87302496
New Zealand,NZL,2003,0.146540963,0,3.109105175,23.62279654
New Zealand,NZL,2004,0.361536664,0,3.214028747,27.24008748
New Zealand,NZL,2005,0.614385909,0,3.628733543,23.32755525
New Zealand,NZL,2006,0.622216866,0,3.888909929,23.57322045
New Zealand,NZL,2007,0.929879852,0.003405895,4.082557291,23.64049908
New Zealand,NZL,2008,1.058457695,0.003455616,4.729699258,22.34733764
New Zealand,NZL,2009,1.476460904,0.003589863,5.418774847,24.21744122
New Zealand,NZL,2010,1.637175763,0.003828525,6.44307175,24.72650624
New Zealand,NZL,2011,1.957218921,0.004126869,6.790536773,25.11066724
New Zealand,NZL,2012,2.07919556,0.004822949,6.878873563,22.89665603
New Zealand,NZL,2013,2.021870415,0.006628901,7.217165714,23.02907294
New Zealand,NZL,2014,2.211223767,0.018611273,7.988319337,24.31806076
New Zealand,NZL,2015,2.364129919,0.036799051,8.576232014,24.52994288
New Zealand,NZL,2016,2.330692112,0.057077441,8.563606927,25.92251076
New Zealand,NZL,2017,2.086400354,0.077382385,8.57164371,24.95029084
New Zealand,NZL,2018,2.067359865,0.100928246,8.508799463,26.29266716
New Zealand,NZL,2019,2.254671077,0.128614805,8.59002016,25.57720264
New Zealand,NZL,2020,2.302228225,0.160141922,8.615823789,24.22993296
Non-OECD,,1965,0,0,0,205.5039098
Non-OECD,,1966,0,0,0,225.0016955
Non-OECD,,1967,0,0,0,226.8296335
Non-OECD,,1968,0,0,0,258.7150903
Non-OECD,,1969,0,0,0,283.5307814
Non-OECD,,1970,0,0,0.562232491,312.4316238
Non-OECD,,1971,0,0,2.242259864,328.7499153
Non-OECD,,1972,0,0,2.238923339,347.2841364
Non-OECD,,1973,0,0,2.384842809,363.4973522
Non-OECD,,1974,0,0,2.507219471,401.206779
Non-OECD,,1975,0,0,2.796100217,417.6578476
Non-OECD,,1976,0,0,3.262540517,448.3668072
Non-OECD,,1977,0,0,3.59170057,489.7590748
Non-OECD,,1978,0,0,3.975080737,540.842519
Non-OECD,,1979,0,0,4.900353163,575.6218087
Non-OECD,,1980,0,0,6.312715094,619.4567009
Non-OECD,,1981,0,0,8.679640638,640.0590892
Non-OECD,,1982,0,0,9.290634694,641.5464516
Non-OECD,,1983,0,0,11.06840014,667.4765798
Non-OECD,,1984,0,0,11.30719556,728.0505745
Non-OECD,,1985,0,0,11.81157308,766.9808707
Non-OECD,,1986,0,0,12.02659344,799.6894939
Non-OECD,,1987,0,0,11.81208734,824.9398722
Non-OECD,,1988,0,0,12.0040662,874.9255448
Non-OECD,,1989,0,0,13.09185049,896.5319133
Non-OECD,,1990,0.034333333,0.002,15.56839529,929.4240907
Non-OECD,,1991,0.123000909,0.002,15.64374025,965.7477478
Non-OECD,,1992,0.220783131,0.003,17.26008349,978.320944
Non-OECD,,1993,0.312035657,0.004,16.95359581,1034.305873
Non-OECD,,1994,0.589907273,0.005,18.97172703,1092.605718
Non-OECD,,1995,1.128285152,0.008010101,22.64236614,1133.76413
Non-OECD,,1996,1.024619456,0.015060606,23.91400096,1132.947499
Non-OECD,,1997,1.304578444,0.017062606,27.32151875,1154.361451
Non-OECD,,1998,1.565933658,0.020089606,29.84430081,1208.307775
Non-OECD,,1999,2.138893038,0.023196616,34.9033149,1214.212722
Non-OECD,,2000,2.659596977,0.044632707,39.36631994,1256.798838
Non-OECD,,2001,3.612711655,0.064547207,41.7111229,1290.377092
Non-OECD,,2002,3.907608396,0.088658435,43.90940704,1315.28544
Non-OECD,,2003,4.678339579,0.115291618,47.13342002,1335.478715
Non-OECD,,2004,7.899769683,0.1386979,50.55816226,1498.100623
Non-OECD,,2005,9.469674413,0.16361147,54.25657343,1581.232174
Non-OECD,,2006,15.19764714,0.215106712,61.34674358,1668.979555
Non-OECD,,2007,20.12488721,0.311340724,70.29618543,1756.178067
Non-OECD,,2008,31.50778938,0.403553551,81.73393896,1879.426775
Non-OECD,,2009,48.95377126,0.618161058,95.15990127,1891.177211
Non-OECD,,2010,76.93587333,1.333822552,113.5881839,2037.348151
Non-OECD,,2011,109.0714609,4.677506263,121.6159399,2064.587129
Non-OECD,,2012,147.039565,9.252809736,132.8713317,2208.144298
Non-OECD,,2013,191.6452689,17.95914023,149.1794022,2336.682851
Non-OECD,,2014,226.7967472,38.20627781,171.6011324,2456.364012
Non-OECD,,2015,271.9864702,60.90543759,187.6211849,2462.858861
Non-OECD,,2016,354.2677574,98.94853927,200.2100645,2569.509408
Non-OECD,,2017,441.8742465,167.6226468,222.8829995,2621.3889
Non-OECD,,2018,524.8149324,251.1619801,246.0301399,2695.545267
Non-OECD,,2019,587.3335391,329.1681554,273.3784405,2783.676013
Non-OECD,,2020,658.2703895,400.0193698,300.0841667,2817.10682
North America,,1965,0,0,13.3322321,325.9250859
North America,,1966,0,0,14.0620069,341.0549071
North America,,1967,0,0,14.07357074,372.1618131
North America,,1968,0,0,15.5460451,376.9967051
North America,,1969,0,0,16.22706038,420.0725222
North America,,1970,0,0,16.23590253,426.6343657
North America,,1971,0,0,16.58441397,449.286999
North America,,1972,0,0,18.67297844,475.8859879
North America,,1973,0,0,20.15069177,489.237701
North America,,1974,0,0,20.86726481,534.6596515
North America,,1975,0,0,20.27230196,523.8668212
North America,,1976,0,0,23.85075354,519.7664626
North America,,1977,0,0,25.19712186,465.1972596
North America,,1978,0,0,26.40878666,537.7995091
North America,,1979,0,0,28.12003724,548.0643293
North America,,1980,0,0,28.87111632,550.0601111
North America,,1981,0,0,30.23960327,557.1427616
North America,,1982,0,0,29.84004895,596.2483061
North America,,1983,0.002694949,0.003,33.24259916,625.3626313
North America,,1984,0.006555556,0.00530101,39.35632614,637.3132374
North America,,1985,0.006820202,0.010737374,39.71089442,619.2546533
North America,,1986,0.005231313,0.014173737,43.9606722,628.9074687
North America,,1987,0.004576768,0.01060303,49.39543318,590.9013894
North America,,1988,0.001879798,0.009185859,49.51206126,557.6557606
North America,,1989,2.134376768,0.253132323,57.00626789,590.5281167
North America,,1990,2.819686869,0.371794949,66.53731526,612.4451818
North America,,1991,2.983677778,0.480252873,70.36827563,617.2272699
North America,,1992,2.976689899,0.413897109,75.64593509,593.4140268
North America,,1993,3.096188889,0.481214524,78.24148435,628.119774
North America,,1994,3.545928283,0.508925425,78.30638277,607.4682215
North America,,1995,3.262215152,0.523313678,76.81738876,672.8782162
North America,,1996,3.334736364,0.553235954,78.53902995,733.4778323
North America,,1997,3.395247475,0.545643096,79.87154943,731.0148396
North America,,1998,3.133258586,0.541764609,80.74296554,677.5521434
North America,,1999,4.712331313,0.538605228,81.48087001,694.3182846
North America,,2000,5.932758586,0.541933707,81.85850952,662.5963083
North America,,2001,7.152384848,0.601930003,82.75008204,570.1963593
North America,,2002,10.88486869,0.63233444,87.90652127,632.3038082
North America,,2003,12.00947071,0.641443792,87.69914659,625.9625373
North America,,2004,15.25160707,0.721395596,89.01173328,626.1293987
North America,,2005,19.56145354,0.776374318,89.88983493,656.0929395
North America,,2006,29.35071414,0.85711634,89.50728264,668.8777747
North America,,2007,38.02311206,1.133357867,91.11012021,638.0051964
North America,,2008,59.96583737,1.687062564,89.4265981,667.7655011
North America,,2009,81.87046086,2.211960394,89.64898716,666.9424904
North America,,2010,105.5716323,3.299036421,92.80545386,645.8174774
North America,,2011,133.2273992,5.351904128,93.35586762,728.0894848
North America,,2012,157.2439426,9.987013756,94.71085627,686.2078517
North America,,2013,184.8650833,17.64469548,99.02340288,686.3600421
North America,,2014,202.7334502,31.55716162,101.002109,677.1447275
North America,,2015,228.3564836,42.52346013,101.3555982,659.5379254
North America,,2016,270.5966281,59.59631341,101.6913809,679.8934409
North America,,2017,299.0048059,82.81670248,97.48619837,723.2414871
North America,,2018,321.6547475,101.2850505,102.0688473,707.8941131
North America,,2019,348.2575323,119.557099,95.30850936,688.7446455
North America,,2020,396.7282981,150.268562,95.11644715,700.1852032
North Macedonia,MKD,1990,0,0,0,0.491
North Macedonia,MKD,1991,0,0,0,0.848
North Macedonia,MKD,1992,0,0,0,0.848
North Macedonia,MKD,1993,0,0,0,0.522
North Macedonia,MKD,1994,0,0,0,0.695
North Macedonia,MKD,1995,0,0,0,0.801
North Macedonia,MKD,1996,0,0,0,0.85
North Macedonia,MKD,1997,0,0,0,0.9
North Macedonia,MKD,1998,0,0,0,1.083
North Macedonia,MKD,1999,0,0,0,1.389
North Macedonia,MKD,2000,0,0,0,1.17
North Macedonia,MKD,2001,0,0,0,0.626
North Macedonia,MKD,2002,0,0,0,0.757
North Macedonia,MKD,2003,0,0,0,1.374
North Macedonia,MKD,2004,0,0,0,1.482
North Macedonia,MKD,2005,0,0,0,1.492
North Macedonia,MKD,2006,0,0,0,1.65
North Macedonia,MKD,2007,0,0,0,1.01
North Macedonia,MKD,2008,0,0,0,0.84
North Macedonia,MKD,2009,0,0,0,1.27
North Macedonia,MKD,2010,0,0.000026,0,2.431
North Macedonia,MKD,2011,0,0.001173,0,1.433
North Macedonia,MKD,2012,0,0.002836,0,1.041
North Macedonia,MKD,2013,0,0.009051,0,1.583967
North Macedonia,MKD,2014,0.070633,0.014382,0,1.206651
North Macedonia,MKD,2015,0.120767,0.0226,0.020219,1.865193
North Macedonia,MKD,2016,0.109483,0.0237,0.036033,1.897345
North Macedonia,MKD,2017,0.11048,0.023751,0.051551,1.110279
North Macedonia,MKD,2018,0.097338,0.022788,0.05405,1.791368
North Macedonia,MKD,2019,0.101806,0.023227,0.055103,1.163674
North Macedonia,MKD,2020,0.116885,0.023537,0.057298,1.277143
Norway,NOR,1965,0,0,0,49.452
Norway,NOR,1966,0,0,0,48.744
Norway,NOR,1967,0,0,0,53.301
Norway,NOR,1968,0,0,0,60.205
Norway,NOR,1969,0,0,0,57.371
Norway,NOR,1970,0,0,0,57.808
Norway,NOR,1971,0,0,0,63.245
Norway,NOR,1972,0,0,0,67.417
Norway,NOR,1973,0,0,0,72.867
Norway,NOR,1974,0,0,0,76.597
Norway,NOR,1975,0,0,0,77.33
Norway,NOR,1976,0,0,0,81.933
Norway,NOR,1977,0,0,0,72.022
Norway,NOR,1978,0,0,0,80.706
Norway,NOR,1979,0,0,0,88.698
Norway,NOR,1980,0,0,0,83.613
Norway,NOR,1981,0,0,0,92.834
Norway,NOR,1982,0,0,0,92.499
Norway,NOR,1983,0,0,0,105.688
Norway,NOR,1984,0,0,0,105.903
Norway,NOR,1985,0,0,0.005,102.383
Norway,NOR,1986,0,0,0.026,96.201
Norway,NOR,1987,0,0,0.021,103.273
Norway,NOR,1988,0,0,0.027,108.857
Norway,NOR,1989,0,0,0.029,118.4
Norway,NOR,1990,0,0,0.213,121.145
Norway,NOR,1991,0,0,0.209,110.134
Norway,NOR,1992,0,0,0.227,116.671
Norway,NOR,1993,0,0,0.243,119.233
Norway,NOR,1994,0,0,0.27,111.643
Norway,NOR,1995,0,0,0.289,121.53
Norway,NOR,1996,0,0,0.303,103.862
Norway,NOR,1997,0,0,0.241,109.775
Norway,NOR,1998,0,0,0.27,115.703
Norway,NOR,1999,0.014276,0,0.273,121.452
Norway,NOR,2000,0.030199,0.0053,0.256,141.818
Norway,NOR,2001,0.028758,0.0053,0.255,120.463
Norway,NOR,2002,0.038903,0.0053,0.25,129.372
Norway,NOR,2003,0.219796,0.0062,0.33,105.48
Norway,NOR,2004,0.259519,0.0062,0.359,108.781
Norway,NOR,2005,0.50703,0.0062,0.333,135.688
Norway,NOR,2006,0.636,0.0071,0.388,119.369
Norway,NOR,2007,0.892,0.0071,0.386,133.656
Norway,NOR,2008,0.913,0.0074,0.397,139.044
Norway,NOR,2009,0.977,0.0077,0.227,125.283
Norway,NOR,2010,0.879,0.0081,0.344,116.75
Norway,NOR,2011,1.283,0.0085,0.339,120.291
Norway,NOR,2012,1.548,0.0089,0.326,141.738
Norway,NOR,2013,1.881,0.0098,0.396,128.154
Norway,NOR,2014,2.217,0.0116,0.258,135.439
Norway,NOR,2015,2.515,0.0134,0.256,137.302
Norway,NOR,2016,2.115742,0.0238,0.233,142.418
Norway,NOR,2017,2.854,0.039961,0.21,141.955
Norway,NOR,2018,3.877,0.060876,0.204168,138.991268
Norway,NOR,2019,5.525,0.106799999,0.253005,125.146
Norway,NOR,2020,9.890451282,0.135012997,0.259741601,140.9722937
OECD,,1965,0,0,17.9852321,717.6940141
